id,product_name,description,price,original_price,price_usd,discount,discount_rate,review_count,stock_item_qty,brand_id,brand_name,url_key,images
253357398,Giày Sneakers Nam GEOX U Delray A,"• Với thân trên được sản xuất từ chất liệu giả da và suede kết hợp cùng vải dệt, Delray A là thiết kế Sneakers nam chất lượng cao, lý tưởng cho những chuyến đi ngoài trời, đặc biệt là trong thời tiết ...",4000000,4000000,,0,0,0,1000,177913,GEOX,giay-sneakers-nam-geox-u-delray-a-p253357398,"['https://salt.tikicdn.com/ts/product/b9/1a/2f/d6b6032459745561d737b7a5bb58bbaa.jpg', 'https://salt.tikicdn.com/ts/product/6d/86/5d/983b3958773f5bce10a5a32719c0c7e3.jpg', 'https://salt.tikicdn.com/ts/product/a6/cd/18/2a03fad2ae61c8d4930dbf4e96b6973b.jpg', 'https://salt.tikicdn.com/ts/product/36/69/8c/bbf210ec4d2d0ac930dbd3e746996b57.jpg', 'https://salt.tikicdn.com/ts/product/83/61/af/7429ca6f274a8293a6ecfc8134de72c1.jpg']"
272427358,Giày Sneakers Bé Trai GEOX J WADER B. A,"• Giày sneaker trẻ em nhẹ, thoáng khí phong cách năng động, phù hợp cho các hoạt động ngoài trời. Phiên bản màu xanh navy này kết hợp với màu xanh đen mang lại cảm giác hiện đại, phù hợp xu hư...",2400000,2400000,,0,0,0,1000,177913,GEOX,giay-sneakers-be-trai-geox-j-wader-b-a-p272427358,"['https://salt.tikicdn.com/ts/product/86/92/59/94a12261da88a9fd74182758de6a7b7f.jpg', 'https://salt.tikicdn.com/ts/product/da/11/ed/64d606e5000cc703f2eaaf01532563ff.jpg', 'https://salt.tikicdn.com/ts/product/3c/0d/3a/befbb477bdf95ca0e603d3d590607417.jpg', 'https://salt.tikicdn.com/ts/product/dc/e7/45/500c93038a9e7ccd552b93a709394f11.jpg', 'https://salt.tikicdn.com/ts/product/ef/68/f0/a2d4bd1976263c21edab62eb0c0c96d7.jpg', 'https://salt.tikicdn.com/ts/product/ac/d8/d2/e1b9d58dfdb438edd72afcb825785ba4.jpg', 'https://salt.tikicdn.com/ts/product/01/2d/25/0cfb430436a92f37b95e37eca0b0a587.jpg']"
209125665,"Giày Thể Thao Nam Limenco L6059 Màu Ghi, Đế Phylon Êm Nhẹ, Đi Chơi, Thể Thao","LIMENCO - Với những thiết kế kiểu dáng thời trang truyền thống cùng gam màu hiện đại, dễ dàng phối với nhiều trang phục để có phong cách thời trang trẻ trung, năng động và ấn tượng trong mọi hoạt động...",649000,649000,,0,0,4,1000,7984447,LimenCo,giay-the-thao-nam-limenco-l6059-mau-ghi-de-phylon-em-nhe-di-choi-the-thao-p209125665,"['https://salt.tikicdn.com/ts/product/a1/a4/39/43cf778e66102d5dd00641dc70d7db7c.PNG', 'https://salt.tikicdn.com/ts/product/5e/a7/45/a73d8151e1d4561a9de9803c59a0b73e.JPG', 'https://salt.tikicdn.com/ts/product/3c/13/b4/a4fae1afb010c47a19afeaaf84df80df.JPG', 'https://salt.tikicdn.com/ts/product/51/33/e0/927a641f25e25a18637d43067d652099.jpg', 'https://salt.tikicdn.com/ts/product/b5/cb/f1/7b366d1f5067134d7722023573813131.jpg']"
208887385,"Giày Thể Thao Nam Limenco L6060 Màu Ghi, Đế Phylon Êm Nhẹ, Đi Chơi, Thể Thao","LIMENCO - Với những thiết kế kiểu dáng thời trang truyền thống cùng gam màu hiện đại, dễ dàng phối với nhiều trang phục để có phong cách thời trang trẻ trung, năng động và ấn tượng trong mọi hoạt động...",649000,649000,,0,0,0,1000,7984447,LimenCo,giay-the-thao-nam-limenco-l6060-mau-ghi-de-phylon-em-nhe-di-choi-the-thao-p208887385,"['https://salt.tikicdn.com/ts/product/e5/72/ce/3d79a44e525070e1659440b2a85029c4.PNG', 'https://salt.tikicdn.com/ts/product/f5/5c/aa/d9c92b44b87ce0b7a56de83bae87c297.JPG', 'https://salt.tikicdn.com/ts/product/bd/fb/5f/b7251e680ccba9817f9d644329334c68.JPG', 'https://salt.tikicdn.com/ts/product/c5/70/66/9510761c44565c70a0470b22bf661fb2.JPG', 'https://salt.tikicdn.com/ts/product/0e/50/8f/ca2ec7ead03ac4033a204409475236ec.JPG']"
208885993,"Giày Thể Thao Nam Limenco L6054 Màu Be, Đế Phylon Êm Nhẹ, Đi Chơi, Thể Thao","LIMENCO - Với những thiết kế kiểu dáng thời trang truyền thống cùng gam màu hiện đại, dễ dàng phối với nhiều trang phục để có phong cách thời trang trẻ trung, năng động và ấn tượng trong mọi hoạt động...",649000,649000,,0,0,0,1000,7984447,LimenCo,giay-the-thao-nam-limenco-l6054-mau-be-de-phylon-em-nhe-di-choi-the-thao-p208885993,"['https://salt.tikicdn.com/ts/product/04/8d/70/b3892b035bd87e9ba01a315e49eab68a.PNG', 'https://salt.tikicdn.com/ts/product/8f/9d/32/4e8f4a25830fc5f864a29fc4e73a51e8.jpg', 'https://salt.tikicdn.com/ts/product/03/08/e4/e20431c9894d0cf09082bea6d937e95a.JPG', 'https://salt.tikicdn.com/ts/product/d2/40/5e/a5c9ef0cb4a1275229e5ed38146127cd.jpg', 'https://salt.tikicdn.com/ts/product/b0/66/26/cfb2dc288c3e509377838b0b0f4c3056.jpg', 'https://salt.tikicdn.com/ts/product/d1/5e/55/c922412a6d9cbd6d4dbd2b15e078d0da.JPG', 'https://salt.tikicdn.com/ts/product/13/04/32/7ee1d2d53486ee35f14e99a59442e2a3.jpg', 'https://salt.tikicdn.com/ts/product/73/d8/92/7f63d8c7920cff3b787f9761e779bf92.jpg', 'https://salt.tikicdn.com/ts/product/a7/fe/04/da0b2a0ffd3d8843e1e67a659e39ae64.JPG', 'https://salt.tikicdn.com/ts/product/1b/07/aa/3485d850f3d2ba031d0de68da653edd9.JPG']"
208784160,"Giày Thể Thao Nam Limenco L6058 Màu Ghi, Đế Phylon Êm Nhẹ, Đi Chơi, Thể Thao","LIMENCO - Với những thiết kế kiểu dáng thời trang truyền thống cùng gam màu hiện đại, dễ dàng phối với nhiều trang phục để có phong cách thời trang trẻ trung, năng động và ấn tượng trong mọi hoạt động...",699000,699000,,0,0,6,1000,7984447,LimenCo,giay-the-thao-nam-limenco-l6058-mau-ghi-de-phylon-em-nhe-di-choi-the-thao-p208784160,"['https://salt.tikicdn.com/ts/product/4f/4e/f9/538297d2678220e913d2ad825e4dd335.PNG', 'https://salt.tikicdn.com/ts/product/69/51/3f/aa2bbc648df0f7273be2dc00228140c8.jpg', 'https://salt.tikicdn.com/ts/product/93/01/71/4c51f07815c18f731d3ab8e8545fb9b2.jpg', 'https://salt.tikicdn.com/ts/product/be/fd/4a/842c29619bdb269cf15e077edc6f01b7.JPG', 'https://salt.tikicdn.com/ts/product/7a/9f/6c/b273da36f9881a8b713865b412a9c2d9.JPG', 'https://salt.tikicdn.com/ts/product/90/e6/b3/4cb1ad4668e9e2039401da406962d16f.jpg', 'https://salt.tikicdn.com/ts/product/ba/a8/b6/2163a128be05d9474da67e5dbd1d344a.jpg', 'https://salt.tikicdn.com/ts/product/e5/6d/a4/c9bd038b363c7c73f16a27c61ec0fe74.jpg', 'https://salt.tikicdn.com/ts/product/56/dd/93/545c5d42c50a0bf8497b4222071fb8e2.jpg', 'https://salt.tikicdn.com/ts/product/ed/89/95/609e4722c3a0e20bd97d037fa42edd94.JPG', 'https://salt.tikicdn.com/ts/product/20/f9/41/585b579ecae5428dad8f49e5b3e6afc6.jpg', 'https://salt.tikicdn.com/ts/product/ac/d3/d4/556d191a44c8c80bdd9b3c141e55e895.jpg']"
208887088,"Giày Thể Thao Nam Limenco L6060 Màu Rêu, Đế Phylon Êm Nhẹ, Đi Chơi, Thể Thao","LIMENCO - Với những thiết kế kiểu dáng thời trang truyền thống cùng gam màu hiện đại, dễ dàng phối với nhiều trang phục để có phong cách thời trang trẻ trung, năng động và ấn tượng trong mọi hoạt động...",649000,649000,,0,0,0,1000,7984447,LimenCo,giay-the-thao-nam-limenco-l6060-mau-reu-de-phylon-em-nhe-di-choi-the-thao-p208887088,"['https://salt.tikicdn.com/ts/product/90/77/45/8649a5400b95e7b649f0524c3d9c12aa.PNG', 'https://salt.tikicdn.com/ts/product/1e/46/56/cbfec8b418df1ff761cf6592edc45e16.jpg', 'https://salt.tikicdn.com/ts/product/1c/0e/84/d3ee37c048b67715e5b9e7be4a652ecb.JPG', 'https://salt.tikicdn.com/ts/product/8b/1c/fb/7c925c9e90ebd5144d803580b94b9ca1.jpg', 'https://salt.tikicdn.com/ts/product/6b/35/69/524e3336a72804ac6cc2f2f1e5f9fe97.JPG', 'https://salt.tikicdn.com/ts/product/79/9b/f2/844c813b52e451750d2626d71b975667.jpg', 'https://salt.tikicdn.com/ts/product/e1/6f/b5/82b125dd306835ae019faeec8e4d434a.JPG', 'https://salt.tikicdn.com/ts/product/f9/72/4f/5da19704b73bd048d2e4502c83087e5a.jpg', 'https://salt.tikicdn.com/ts/product/1f/8d/fe/4576145a737aaf131cd35372c72b6070.JPG', 'https://salt.tikicdn.com/ts/product/87/0e/7b/1edb9a859a5006457f64fca75ad1c263.jpg', 'https://salt.tikicdn.com/ts/product/0f/00/df/d54c3df8042b96c5b6c17d90b775a546.JPG']"
273632403,GIÀY SNEAKER ECCO NAM STREET LITE M 52130452382 222,"Mẫu giày sneaker ECCO STREET LITE là bước cải tiến trên dòng giày thể thao Retro cổ điển. Thiết kế tạo nên sự cân bằng hoàn hảo giữa phong cách và tính linh hoạt, dễ dàng phối hợp với hầu hết các loại...",2045000,4090000,,2045000,50,0,1000,252577,Ecco,giay-sneaker-ecco-nam-street-lite-m-52130452382-222-p273632403,"['https://salt.tikicdn.com/ts/product/81/1c/9f/3ecf6b050641f498c921ee4f30ce7c4d.jpg', 'https://salt.tikicdn.com/ts/product/b6/8d/d9/b20176be7179bc714146c0dd3bd319da.jpg', 'https://salt.tikicdn.com/ts/product/ca/b4/50/346e49ac8df48b89b30cb0eaeec4de17.jpg', 'https://salt.tikicdn.com/ts/product/a3/eb/2e/a7f39caba609b6baf6a249caa22e26aa.jpg', 'https://salt.tikicdn.com/ts/product/a0/a2/04/f6ce2750070fdbc64ab58343c0c8349b.jpg']"
262520661,Giày Sneakers Bé Trai GEOX J Spherica B. C,"• Giày sneakers Spherica cho bé trai với kết cấu chống thấm nước, thoải mái khi hoạt động ngoài trời. Mang tính cách mạng về khái niệm giày thể thao bằng cách ứng dụng công nghệ tăng cường độ th...",2900000,2900000,,0,0,0,1000,177913,GEOX,giay-sneakers-be-trai-geox-j-spherica-b-c-p262520661,"['https://salt.tikicdn.com/ts/product/72/46/6e/fe9c527ff1926a858ee4f52b4ac70162.jpg', 'https://salt.tikicdn.com/ts/product/ae/7d/f4/e02f46f2d0941d35a43750fd3f0bcc89.jpg', 'https://salt.tikicdn.com/ts/product/57/c7/90/b718d7257c0d020ee0865ca863b717fd.jpg', 'https://salt.tikicdn.com/ts/product/5b/b8/9e/f1a9f693d917529b78994170391c380e.jpg', 'https://salt.tikicdn.com/ts/product/0c/b8/3f/410045be0724ec03a830c4b792dfb414.jpg', 'https://salt.tikicdn.com/ts/product/66/e3/23/764207a6855f5b4a9b37d23138ad7b6b.jpg', 'https://salt.tikicdn.com/ts/product/f6/03/ae/34c152ed8754c2bd6ca6b9fed5efb7a7.jpg']"
262519983,Giày Sneakers Nam GEOX U Spherica A,"• Giày thể thao nam Spherica với thiết kế cổ thấp năng động, hiện đại cùng hệ thống đệm thoáng khí ưu việt. Mang tính cách mạng về khái niệm giày thể thao bằng cách ứng dụng công nghệ tăng cường...",4700000,4700000,,0,0,0,1000,177913,GEOX,giay-sneakers-nam-geox-u-spherica-a-p262519983,"['https://salt.tikicdn.com/ts/product/db/e3/dd/5b77343ffaebf7327ccfa58131f9482c.jpg', 'https://salt.tikicdn.com/ts/product/54/81/85/b5b2a27c41e175698b67dccadf066495.jpg', 'https://salt.tikicdn.com/ts/product/a1/f0/0f/feecf1f9f9755215b8177baf29c599b5.jpg', 'https://salt.tikicdn.com/ts/product/0c/20/c3/a2aec9517efb6755671f80b9439d961f.jpg', 'https://salt.tikicdn.com/ts/product/6b/e8/b9/03faff965b75fdf33cc4d8a2b36fff73.jpg', 'https://salt.tikicdn.com/ts/product/d6/65/03/0979ac0f5088c5143c843047f1c537bd.jpg', 'https://salt.tikicdn.com/ts/product/d6/5f/fb/620c43c1cbd20111de0f0193b4138a6b.jpg']"
262518895,Giày Sneakers Bé Trai GEOX J Aril B. A,Geox Aril là đôi giày sneaker thoải mái dành cho các bé với thiết kế linh hoạt đầy màu sắc. Các bé sẽ vô cùng yêu thích những đôi giày sneaker của Geox bởi thiết kế vô cùng năng động và thu hút....,1800000,1800000,,0,0,0,1000,177913,GEOX,giay-sneakers-be-trai-geox-j-aril-b-a-p262518895,"['https://salt.tikicdn.com/ts/product/41/1b/90/5e4d8c357b98a636ab94070eaed4fb6d.jpg', 'https://salt.tikicdn.com/ts/product/ee/10/f0/53b9b4b10e5bc8aa05fbeab36e135c25.jpg', 'https://salt.tikicdn.com/ts/product/4f/7b/0b/101dcbc7325cf292f50766131f2c61f6.jpg', 'https://salt.tikicdn.com/ts/product/ff/55/43/64775111eca7392ab06e411679dd5652.jpg', 'https://salt.tikicdn.com/ts/product/30/80/40/ace0bf7789d54160d380d0e4d0c2446b.jpg', 'https://salt.tikicdn.com/ts/product/1d/e6/b6/e4d6aa08d0ab8b266fa08f35c954e060.jpg', 'https://salt.tikicdn.com/ts/product/ed/9a/d4/351d25febe1fbcde67a389e6f0007452.jpg']"
